transaction_id,customer_id,amount,currency,payment_method,timestamp,status,failure_reason,failure_category,previous_attempts,customer_success_rate,customer_tenure_days,subscription_status,invoice_age_days,previous_payment_count,previous_successful_payment_count,previous_failed_payment_count,latent_recovery_prob,recovery_outcome,recovered_amount
TXN-11924,CUST-2580,5239.3,INR,CREDIT_CARD,2026-08-15T13:09:45,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.9333,868,ACTIVE,2,15,14,1,0.98,1,5239.3
TXN-11925,CUST-3701,4595.46,INR,NET_BANKING,2026-08-19T07:30:39,FAILED,INVALID_ACCOUNT,PERMANENT,1,0.6875,549,ACTIVE,4,16,11,5,0.01,0,0.0
TXN-11926,CUST-3123,6526.89,INR,CREDIT_CARD,2026-08-21T08:41:16,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,2,0.8571,239,INACTIVE,0,7,6,1,0.3568,1,6526.89
TXN-11927,CUST-2601,3251.66,INR,UPI,2026-08-27T11:00:47,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,0.6667,1089,ACTIVE,9,9,6,3,0.5212,0,0.0
TXN-11928,CUST-2713,3991.0,INR,UPI,2026-08-11T10:33:58,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.9231,709,INACTIVE,3,13,12,1,0.9424,1,3991.0
TXN-11929,CUST-1532,1197.72,INR,DEBIT_CARD,2026-08-24T11:09:31,FAILED,NETWORK_INTERRUPT,TEMPORARY,3,0.7,276,INACTIVE,3,10,7,3,0.4416,0,0.0
TXN-11930,CUST-1650,2504.02,INR,NACH_EMANDATE,2026-08-25T19:25:32,FAILED,BANK_SERVER_DOWN,TEMPORARY,3,0.7143,661,ACTIVE,9,14,10,4,0.4413,0,0.0
TXN-11931,CUST-3935,3495.25,INR,DEBIT_CARD,2026-08-01T18:40:19,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.65,345,ACTIVE,1,20,13,7,0.98,1,3495.25
TXN-11932,CUST-1584,3733.8,INR,UPI,2026-08-30T18:41:58,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.6429,186,INACTIVE,0,14,9,5,0.8737,1,3733.8
TXN-11933,CUST-2011,1563.86,INR,NACH_EMANDATE,2026-08-23T18:10:37,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.9375,920,INACTIVE,2,16,15,1,0.6757,0,0.0
TXN-11934,CUST-2895,1050.47,INR,UPI,2026-08-23T13:38:08,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.75,959,INACTIVE,2,20,15,5,0.9734,1,1050.47
TXN-11935,CUST-2420,5554.52,INR,NET_BANKING,2026-08-09T22:02:12,FAILED,ACCOUNT_CLOSED,PERMANENT,0,0.75,24,NONE,0,8,6,2,0.1871,0,0.0
TXN-11936,CUST-2700,1289.95,INR,CREDIT_CARD,2026-08-22T09:24:20,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.8125,31,NONE,0,16,13,3,0.7681,1,1289.95
TXN-11937,CUST-2875,5185.86,INR,CREDIT_CARD,2026-08-29T00:29:05,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.8,21,NONE,0,5,4,1,0.98,1,5185.86
TXN-11938,CUST-1391,3660.8,INR,UPI,2026-08-09T02:00:15,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.75,34,ACTIVE,0,16,12,4,0.98,1,3660.8
TXN-11939,CUST-2121,4366.45,INR,UPI,2026-08-11T23:07:12,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,1,0.9286,275,NONE,0,14,13,1,0.6779,1,4366.45
TXN-11940,CUST-3021,2637.68,INR,NACH_EMANDATE,2026-08-19T07:36:14,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.6667,781,ACTIVE,4,9,6,3,0.2787,0,0.0
TXN-11941,CUST-1313,2946.7,INR,NACH_EMANDATE,2026-08-21T07:47:47,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.9412,263,INACTIVE,3,17,16,1,0.98,1,2946.7
TXN-11942,CUST-2847,9167.67,INR,DEBIT_CARD,2026-08-25T23:36:28,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.8182,604,ACTIVE,3,11,9,2,0.98,1,9167.67
TXN-11943,CUST-1182,560.38,INR,UPI,2026-08-23T20:09:25,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.7,849,ACTIVE,12,10,7,3,0.7272,1,560.38
TXN-11944,CUST-2561,5917.34,INR,NET_BANKING,2026-08-20T16:09:32,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.875,891,ACTIVE,6,8,7,1,0.98,1,5917.34
TXN-11945,CUST-1154,1947.91,INR,DEBIT_CARD,2026-08-08T01:00:41,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.8824,661,ACTIVE,4,17,15,2,0.9164,1,1947.91
TXN-11946,CUST-2339,377.83,INR,NET_BANKING,2026-08-04T17:30:07,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.6667,105,INACTIVE,1,9,6,3,0.0672,0,0.0
TXN-11947,CUST-1338,1173.92,INR,NET_BANKING,2026-08-24T06:30:26,FAILED,NETWORK_INTERRUPT,TEMPORARY,3,0.7778,336,ACTIVE,0,9,7,2,0.3942,0,0.0
TXN-11948,CUST-2143,3989.14,INR,CREDIT_CARD,2026-08-30T21:11:34,FAILED,NETWORK_INTERRUPT,TEMPORARY,1,0.6667,196,ACTIVE,3,15,10,5,0.7844,1,3989.14
TXN-11949,CUST-1411,1699.96,INR,DEBIT_CARD,2026-08-27T08:55:00,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.5385,1049,ACTIVE,5,13,7,6,0.7458,0,0.0
TXN-11950,CUST-2600,4011.21,INR,UPI,2026-08-01T23:03:40,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,3,0.875,1,NONE,0,16,14,2,0.3247,0,0.0
TXN-11951,CUST-3774,3420.35,INR,CREDIT_CARD,2026-08-18T19:12:05,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.75,404,INACTIVE,3,12,9,3,0.7053,1,3420.35
TXN-11952,CUST-1728,4655.7,INR,UPI,2026-08-27T06:10:23,FAILED,NETWORK_INTERRUPT,TEMPORARY,1,0.9444,461,NONE,0,18,17,1,0.8269,1,4655.7
TXN-11953,CUST-1885,1057.32,INR,UPI,2026-08-26T19:11:34,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,2,0.9167,755,NONE,0,24,22,2,0.3823,1,1057.32
TXN-11954,CUST-3625,1859.13,INR,NET_BANKING,2026-08-16T09:13:25,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,1.0,809,NONE,0,10,10,0,0.5576,1,1859.13
TXN-11955,CUST-2818,1304.74,INR,NACH_EMANDATE,2026-08-03T18:41:54,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.875,884,ACTIVE,0,8,7,1,0.98,1,1304.74
TXN-11956,CUST-2545,8095.45,INR,CREDIT_CARD,2026-08-12T23:55:10,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.8667,1115,INACTIVE,7,15,13,2,0.7828,1,8095.45
TXN-11957,CUST-1819,520.81,INR,UPI,2026-08-02T18:33:26,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.8333,616,INACTIVE,2,12,10,2,0.9736,1,520.81
TXN-11958,CUST-1059,1607.35,INR,CREDIT_CARD,2026-08-04T11:36:00,FAILED,ACCOUNT_CLOSED,PERMANENT,2,0.75,1156,NONE,0,12,9,3,0.01,0,0.0
TXN-11959,CUST-1903,2794.17,INR,CREDIT_CARD,2026-08-09T12:37:26,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.7692,537,NONE,0,13,10,3,0.8325,1,2794.17
TXN-11960,CUST-1180,2051.77,INR,NACH_EMANDATE,2026-08-17T07:08:50,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.9167,1172,ACTIVE,0,12,11,1,0.7845,1,2051.77
TXN-11961,CUST-2321,1164.36,INR,NACH_EMANDATE,2026-08-27T17:07:45,FAILED,BLOCKED_CARD,PERMANENT,0,0.7,675,ACTIVE,9,10,7,3,0.2034,0,0.0
TXN-11962,CUST-2618,2786.41,INR,UPI,2026-08-11T19:04:18,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,1,0.6,1109,ACTIVE,13,10,6,4,0.0417,0,0.0
TXN-11963,CUST-1433,446.47,INR,DEBIT_CARD,2026-08-02T03:28:11,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.9167,981,ACTIVE,6,12,11,1,0.7826,1,446.47
TXN-11964,CUST-2647,719.69,INR,UPI,2026-08-11T17:53:33,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.875,95,INACTIVE,0,8,7,1,0.685,0,0.0
TXN-11965,CUST-2879,812.29,INR,UPI,2026-08-14T22:25:35,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.8,446,NONE,0,15,12,3,0.98,1,812.29
TXN-11966,CUST-3662,5509.22,INR,UPI,2026-08-12T00:38:30,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,1.0,844,ACTIVE,8,16,16,0,0.98,1,5509.22
TXN-11967,CUST-2683,6611.94,INR,NACH_EMANDATE,2026-08-06T08:37:17,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.5385,572,INACTIVE,4,13,7,6,0.7503,0,0.0
TXN-11968,CUST-3918,9998.98,INR,DEBIT_CARD,2026-08-30T12:53:45,FAILED,BLOCKED_CARD,PERMANENT,0,0.9091,534,ACTIVE,10,11,10,1,0.1546,0,0.0
TXN-11969,CUST-2328,3365.79,INR,CREDIT_CARD,2026-08-09T22:16:31,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.4167,313,INACTIVE,15,12,5,7,0.5878,0,0.0
TXN-11970,CUST-3602,211.48,INR,NET_BANKING,2026-08-17T16:25:33,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.4286,375,ACTIVE,1,7,3,4,0.7432,1,211.48
TXN-11971,CUST-1072,947.58,INR,NET_BANKING,2026-08-12T16:47:43,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,1,0.8824,1010,NONE,0,17,15,2,0.4153,1,947.58
TXN-11972,CUST-3062,9550.22,INR,CREDIT_CARD,2026-08-31T08:05:53,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.8,808,ACTIVE,5,5,4,1,0.98,1,9550.22
TXN-11973,CUST-1508,2150.32,INR,CREDIT_CARD,2026-08-22T05:14:10,FAILED,BANK_SERVER_DOWN,TEMPORARY,2,0.9524,463,NONE,0,21,20,1,0.8224,1,2150.32
TXN-11974,CUST-1997,2308.33,INR,UPI,2026-08-19T14:21:05,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,2,0.8667,948,ACTIVE,1,15,13,2,0.3905,0,0.0
TXN-11975,CUST-3042,2808.74,INR,CREDIT_CARD,2026-08-19T15:46:41,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.8,517,ACTIVE,0,10,8,2,0.98,1,2808.74
TXN-11976,CUST-1837,7395.18,INR,CREDIT_CARD,2026-08-30T10:48:29,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.7273,1002,NONE,0,11,8,3,0.7458,1,7395.18
TXN-11977,CUST-2817,1827.48,INR,CREDIT_CARD,2026-08-16T19:57:33,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.6667,955,INACTIVE,5,9,6,3,0.6146,1,1827.48
TXN-11978,CUST-3636,2629.87,INR,NACH_EMANDATE,2026-08-15T10:04:28,FAILED,INVALID_ACCOUNT,PERMANENT,0,0.9091,749,INACTIVE,2,11,10,1,0.2625,0,0.0
TXN-11979,CUST-1097,2705.4,INR,DEBIT_CARD,2026-08-13T04:14:25,FAILED,NETWORK_INTERRUPT,TEMPORARY,1,0.8889,345,INACTIVE,6,9,8,1,0.7068,1,2705.4
TXN-11980,CUST-1843,3415.72,INR,CREDIT_CARD,2026-08-12T05:09:57,FAILED,INVALID_ACCOUNT,PERMANENT,1,0.8,364,NONE,0,10,8,2,0.0154,0,0.0
TXN-11981,CUST-3490,9188.2,INR,NACH_EMANDATE,2026-08-10T07:50:45,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.6,989,INACTIVE,5,10,6,4,0.0503,0,0.0
TXN-11982,CUST-2811,727.59,INR,UPI,2026-08-04T19:32:18,FAILED,GENERIC_DECLINE,UNKNOWN,1,0.9091,558,INACTIVE,0,11,10,1,0.3173,0,0.0
TXN-11983,CUST-1788,740.73,INR,CREDIT_CARD,2026-08-07T12:17:21,FAILED,GATEWAY_TIMEOUT,TEMPORARY,2,0.7778,90,ACTIVE,3,9,7,2,0.6733,1,740.73
TXN-11984,CUST-1375,3061.26,INR,NACH_EMANDATE,2026-08-11T08:06:43,FAILED,NETWORK_INTERRUPT,TEMPORARY,2,0.9167,903,NONE,0,12,11,1,0.6126,1,3061.26
TXN-11985,CUST-1967,2766.08,INR,NET_BANKING,2026-08-24T02:10:51,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.9231,77,NONE,0,13,12,1,0.98,0,0.0
TXN-11986,CUST-2275,862.49,INR,CREDIT_CARD,2026-08-22T00:00:55,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.875,237,ACTIVE,8,8,7,1,0.7859,0,0.0
TXN-11987,CUST-1722,2492.64,INR,DEBIT_CARD,2026-08-29T09:34:48,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.9167,988,INACTIVE,5,12,11,1,0.7664,1,2492.64
TXN-11988,CUST-2836,3788.17,INR,DEBIT_CARD,2026-08-05T07:13:31,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.8333,720,INACTIVE,10,12,10,2,0.9182,1,3788.17
TXN-11989,CUST-2472,4968.38,INR,NET_BANKING,2026-08-24T06:25:15,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,1,0.9,69,ACTIVE,0,10,9,1,0.66,0,0.0
TXN-11990,CUST-2807,2077.54,INR,NACH_EMANDATE,2026-08-22T10:58:59,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,1,0.8571,1022,NONE,0,14,12,2,0.5813,1,2077.54
TXN-11991,CUST-1638,3133.55,INR,UPI,2026-08-22T03:57:14,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.8333,603,INACTIVE,2,18,15,3,0.98,1,3133.55
TXN-11992,CUST-1340,4578.42,INR,NACH_EMANDATE,2026-08-08T20:01:24,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.8,1189,NONE,0,15,12,3,0.7272,1,4578.42
TXN-11993,CUST-3264,2028.03,INR,DEBIT_CARD,2026-08-23T22:11:34,FAILED,NETWORK_INTERRUPT,TEMPORARY,4,0.6667,479,INACTIVE,7,12,8,4,0.1048,1,2028.03
TXN-11994,CUST-2252,1040.72,INR,DEBIT_CARD,2026-08-28T16:56:34,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.6154,1000,INACTIVE,8,13,8,5,0.827,0,0.0
TXN-11995,CUST-3482,9937.98,INR,UPI,2026-08-08T01:12:58,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.875,406,INACTIVE,4,8,7,1,0.8588,1,9937.98
TXN-11996,CUST-3928,4524.16,INR,CREDIT_CARD,2026-08-10T14:55:48,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,1,0.5,1066,ACTIVE,6,12,6,6,0.5801,0,0.0
TXN-11997,CUST-1017,312.65,INR,NACH_EMANDATE,2026-08-19T14:02:31,FAILED,INVALID_ACCOUNT,PERMANENT,2,0.9,948,NONE,0,10,9,1,0.01,0,0.0
TXN-11998,CUST-3012,680.92,INR,NET_BANKING,2026-08-19T12:44:43,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,1,0.8333,434,INACTIVE,6,18,15,3,0.4362,0,0.0
TXN-11999,CUST-2573,2613.85,INR,DEBIT_CARD,2026-08-29T23:25:46,FAILED,PROCESSING_DELAY,TEMPORARY,3,0.7692,159,NONE,0,13,10,3,0.4229,0,0.0
TXN-12000,CUST-1291,4069.61,INR,UPI,2026-08-20T02:21:17,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,3,0.9091,140,ACTIVE,1,11,10,1,0.4326,1,4069.61
TXN-12001,CUST-3316,2161.99,INR,CREDIT_CARD,2026-08-13T19:23:51,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,0.6875,514,INACTIVE,1,16,11,5,0.2979,1,2161.99
TXN-12002,CUST-3958,490.15,INR,NACH_EMANDATE,2026-08-25T03:17:08,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.7857,818,NONE,0,14,11,3,0.6757,1,490.15
TXN-12003,CUST-3600,1336.66,INR,UPI,2026-08-20T02:56:44,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,1,0.8824,543,NONE,0,17,15,2,0.6582,1,1336.66
TXN-12004,CUST-2736,1836.28,INR,CREDIT_CARD,2026-08-03T02:12:15,FAILED,BLOCKED_CARD,PERMANENT,2,0.9167,219,INACTIVE,10,12,11,1,0.01,0,0.0
TXN-12005,CUST-2480,704.23,INR,CREDIT_CARD,2026-08-30T19:23:01,FAILED,INVALID_ACCOUNT,PERMANENT,2,0.8182,818,INACTIVE,1,11,9,2,0.01,0,0.0
TXN-12006,CUST-2865,3386.54,INR,DEBIT_CARD,2026-08-30T15:33:17,FAILED,NETWORK_INTERRUPT,TEMPORARY,1,0.9286,1073,ACTIVE,0,14,13,1,0.8988,1,3386.54
TXN-12007,CUST-3368,2039.12,INR,UPI,2026-08-05T21:32:38,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,1.0,299,ACTIVE,9,17,17,0,0.7968,1,2039.12
TXN-12008,CUST-3639,2318.34,INR,NET_BANKING,2026-08-29T20:55:35,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,1,0.7778,875,NONE,0,9,7,2,0.519,0,0.0
TXN-12009,CUST-1329,524.2,INR,NET_BANKING,2026-08-22T03:20:28,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.7778,427,ACTIVE,6,9,7,2,0.98,1,524.2
TXN-12010,CUST-2035,1501.45,INR,NACH_EMANDATE,2026-08-19T23:58:51,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.7857,162,NONE,0,14,11,3,0.98,1,1501.45
TXN-12011,CUST-3400,417.17,INR,NET_BANKING,2026-08-05T17:32:42,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.8,702,NONE,0,10,8,2,0.7714,1,417.17
TXN-12012,CUST-1447,1821.18,INR,CREDIT_CARD,2026-08-11T14:06:53,FAILED,UNHANDLED_ERROR_CODE,UNKNOWN,0,0.9,205,INACTIVE,0,10,9,1,0.7143,1,1821.18
TXN-12013,CUST-2630,9580.09,INR,UPI,2026-08-25T06:53:56,FAILED,UNHANDLED_ERROR_CODE,UNKNOWN,1,0.9,853,ACTIVE,0,10,9,1,0.3464,1,9580.09
TXN-12014,CUST-1006,1929.01,INR,UPI,2026-08-21T16:49:06,FAILED,INVALID_ACCOUNT,PERMANENT,0,0.9412,202,NONE,0,17,16,1,0.1709,0,0.0
TXN-12015,CUST-3150,3342.78,INR,DEBIT_CARD,2026-08-22T08:05:33,FAILED,UNHANDLED_ERROR_CODE,UNKNOWN,0,0.8125,141,NONE,0,16,13,3,0.5076,0,0.0
TXN-12016,CUST-1698,486.59,INR,DEBIT_CARD,2026-08-07T22:30:29,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.6667,166,ACTIVE,2,12,8,4,0.8671,1,486.59
TXN-12017,CUST-1811,226.47,INR,CREDIT_CARD,2026-08-06T18:26:12,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.8571,15,NONE,0,7,6,1,0.7739,0,0.0
TXN-12018,CUST-2845,5698.14,INR,CREDIT_CARD,2026-08-04T06:43:08,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.875,929,ACTIVE,1,8,7,1,0.98,1,5698.14
TXN-12019,CUST-1748,2419.12,INR,DEBIT_CARD,2026-08-22T19:29:17,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.6667,572,INACTIVE,0,9,6,3,0.6758,1,2419.12
TXN-12020,CUST-3567,2333.99,INR,CREDIT_CARD,2026-08-15T15:30:57,FAILED,INVALID_ACCOUNT,PERMANENT,0,0.5455,1073,ACTIVE,3,11,6,5,0.0621,0,0.0
TXN-12021,CUST-1351,1145.86,INR,UPI,2026-08-04T12:52:16,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,2,0.8125,475,INACTIVE,2,16,13,3,0.2643,0,0.0
TXN-12022,CUST-2401,1389.18,INR,NACH_EMANDATE,2026-08-24T14:47:25,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.8889,537,ACTIVE,1,9,8,1,0.98,1,1389.18
TXN-12023,CUST-2987,1010.36,INR,UPI,2026-08-14T08:00:23,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.8333,82,ACTIVE,6,12,10,2,0.6184,0,0.0
TXN-12024,CUST-1029,462.97,INR,UPI,2026-08-26T18:33:49,FAILED,INVALID_ACCOUNT,PERMANENT,0,0.8,312,ACTIVE,6,15,12,3,0.3952,0,0.0
TXN-12025,CUST-1029,6580.1,INR,NACH_EMANDATE,2026-08-14T07:43:16,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.8571,830,NONE,0,7,6,1,0.6873,1,6580.1
TXN-12026,CUST-2990,1963.95,INR,DEBIT_CARD,2026-08-22T06:20:59,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.6,845,NONE,0,15,9,6,0.5999,0,0.0
TXN-12027,CUST-2378,723.98,INR,DEBIT_CARD,2026-08-13T01:09:02,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.8571,127,INACTIVE,1,14,12,2,0.9102,0,0.0
TXN-12028,CUST-2479,854.28,INR,NET_BANKING,2026-08-04T04:41:28,FAILED,PROCESSING_DELAY,TEMPORARY,1,0.9167,1175,NONE,0,12,11,1,0.7191,1,854.28
TXN-12029,CUST-2458,1288.04,INR,UPI,2026-08-23T14:20:58,FAILED,BANK_SERVER_DOWN,TEMPORARY,4,0.7778,17,ACTIVE,0,9,7,2,0.3204,1,1288.04
TXN-12030,CUST-3860,11172.07,INR,CREDIT_CARD,2026-08-30T15:16:30,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.7333,388,ACTIVE,3,15,11,4,0.8437,1,11172.07
TXN-12031,CUST-1503,6343.74,INR,CREDIT_CARD,2026-08-23T08:31:21,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.7857,1016,INACTIVE,4,14,11,3,0.7693,1,6343.74
TXN-12032,CUST-3532,1776.78,INR,NACH_EMANDATE,2026-08-10T12:57:36,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,1,0.75,505,INACTIVE,3,4,3,1,0.4077,1,1776.78
TXN-12033,CUST-1012,4949.42,INR,UPI,2026-08-18T21:40:11,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.8182,772,NONE,0,11,9,2,0.7345,0,0.0
TXN-12034,CUST-1187,6560.76,INR,NET_BANKING,2026-08-30T20:55:48,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,1,0.75,356,ACTIVE,0,8,6,2,0.5653,0,0.0
TXN-12035,CUST-2984,1204.16,INR,NACH_EMANDATE,2026-08-18T07:50:18,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.9167,712,ACTIVE,1,12,11,1,0.98,1,1204.16
TXN-12036,CUST-2752,5454.55,INR,UPI,2026-08-20T02:23:33,FAILED,PROCESSING_DELAY,TEMPORARY,1,0.8333,388,NONE,0,6,5,1,0.7565,1,5454.55
TXN-12037,CUST-2203,699.6,INR,CREDIT_CARD,2026-08-29T04:18:11,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.7692,809,NONE,0,13,10,3,0.5313,0,0.0
TXN-12038,CUST-3935,3938.31,INR,CREDIT_CARD,2026-08-05T15:28:01,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.8889,849,INACTIVE,15,9,8,1,0.98,1,3938.31
TXN-12039,CUST-2234,655.72,INR,CREDIT_CARD,2026-08-07T00:46:31,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.7273,551,INACTIVE,0,11,8,3,0.98,1,655.72
TXN-12040,CUST-2974,1339.53,INR,CREDIT_CARD,2026-08-09T16:34:07,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.9286,694,ACTIVE,1,14,13,1,0.98,1,1339.53
TXN-12041,CUST-3702,656.66,INR,UPI,2026-08-02T20:02:45,FAILED,INVALID_ACCOUNT,PERMANENT,1,0.8947,380,INACTIVE,8,19,17,2,0.0139,0,0.0
TXN-12042,CUST-1656,2964.88,INR,NET_BANKING,2026-08-12T02:45:24,FAILED,BANK_SERVER_DOWN,TEMPORARY,2,0.6364,515,INACTIVE,3,11,7,4,0.4744,1,2964.88
TXN-12043,CUST-3945,4262.23,INR,NET_BANKING,2026-08-07T09:25:10,FAILED,BANK_SERVER_DOWN,TEMPORARY,2,0.5,324,NONE,0,16,8,8,0.5918,1,4262.23
TXN-12044,CUST-3725,5127.26,INR,NACH_EMANDATE,2026-08-25T07:10:24,FAILED,BLOCKED_CARD,PERMANENT,0,1.0,125,NONE,0,8,8,0,0.1498,0,0.0
TXN-12045,CUST-1370,3757.91,INR,CREDIT_CARD,2026-08-30T13:50:32,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,1.0,317,NONE,0,7,7,0,0.9353,1,3757.91
TXN-12046,CUST-1264,508.74,INR,NET_BANKING,2026-08-19T22:39:18,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.9333,268,NONE,0,15,14,1,0.835,1,508.74
TXN-12047,CUST-3678,2727.64,INR,CREDIT_CARD,2026-08-13T23:51:58,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,2,0.8571,736,ACTIVE,5,14,12,2,0.5319,0,0.0
TXN-12048,CUST-1473,4574.33,INR,UPI,2026-08-05T17:51:17,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.8182,625,ACTIVE,0,11,9,2,0.9238,1,4574.33
TXN-12049,CUST-2393,2196.85,INR,UPI,2026-08-19T06:26:40,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.5714,154,NONE,0,21,12,9,0.4601,0,0.0
TXN-12050,CUST-1521,702.45,INR,NET_BANKING,2026-08-01T11:57:20,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,1,0.7778,317,NONE,0,9,7,2,0.5305,1,702.45
